moment_id,set_id,play_id,serialNumber
913623,26,400,2849
885786,26,397,1512
1018267,26,462,853
842732,26,411,83
929853,26,401,3454
925072,26,399,3048
1261148,26,500,3108
1085324,26,466,2910
1022756,26,465,842
873467,26,396,943
1254069,26,493,2904
1183159,26,508,369
1100991,26,477,3702
1088311,26,471,2772
901329,26,409,2555
1034185,26,483,271
922428,26,389,3279
926615,26,387,3591
851466,26,398,192
830176,26,384,902
1179841,26,503,176
1198942,26,499,902
1259909,26,489,2994
858076,26,394,1302
916462,26,397,2938
896732,26,388,2333
1238465,26,498,2425
1019808,26,473,394
933407,26,412,3008
1191092,26,501,802
1029490,26,475,951
1187586,26,493,546
1104288,26,471,3874
1240395,26,490,2730
1090067,26,470,3528
1009528,26,459,1239
1192679,26,514,764
904017,26,391,2618
828498,26,387,99
1106024,26,484,3985
842286,26,389,887
1180741,26,505,201
1034122,26,480,1208
1214874,26,494,1084
907199,26,399,2675
914297,26,392,2898
1266790,26,510,3500
831356,26,386,207
852277,26,406,503
1263846,26,497,3431
1255125,26,513,2460
936637,26,405,3363
1252270,26,497,2980
1026107,26,468,1068
1218218,26,507,2053
1207505,26,502,1840
1029981,26,469,1067
1052288,26,478,2124
884062,26,393,1788
1059280,26,482,1866
863259,26,404,1110
909420,26,403,2646
898698,26,408,2424
922026,26,390,3252
900167,26,395,2143
866019,26,402,1120
1222126,26,495,1586
1279294,26,506,3879
1226547,26,509,2632
1168253,26,485,1713
857321,26,407,1172
1197418,26,512,1128
999664,26,456,2500
1008893,26,458,3104
1045367,26,460,1953
1071839,26,461,2175
1063100,26,463,2311
1043133,26,467,1844
1061108,26,481,1944
1067864,26,479,2450
991829,26,457,665
1035837,26,464,1798
1064130,26,472,2216
1281769,26,488,3979
882847,26,395,1573
927157,26,396,3133
1230521,26,490,1856
1014154,26,459,1740
892145,26,400,2371
718698,9,143,15
1151809,2,278,1444
1110214,2,164,2833
709713,2,179,1839
1158844,2,276,1726
1160538,2,287,1461
1119381,2,310,1201
987306,29,433,388
490554,2,274,1
1020543,26,467,379
997288,26,459,374
350270,2,238,1
624084,2,284,1
1578971,26,400,8123
877343,26,405,944
1294377,26,402,4337
1462152,26,384,5929
1639578,26,497,8105
1176214,26,509,49
1477045,26,460,5322
1593635,26,463,7787
1345230,26,500,4565
1565433,26,383,7585
864750,26,409,1351
924046,26,392,3397
1041611,26,467,1697
1265478,26,485,3938
1166008,26,486,843
857531,26,403,382
2313954,26,559,5977
2151662,26,546,2185
1831818,26,468,11379
1777807,26,411,10881
1828152,26,464,11340
2226176,26,551,9824
1791707,26,524,2028
1617289,26,512,7566
1912475,26,529,8894
1567676,26,389,7828
2189728,26,549,6376
1881492,26,528,2917
2095484,26,541,4757
2249069,26,554,2592
2236195,26,553,2843
2272866,26,556,3514
2339600,26,561,6998
2356606,26,563,3004
2379183,26,565,1831
1979195,26,533,2601
1840247,26,526,4931
2251197,26,555,1970
2368464,26,564,6237
1733074,26,521,6035
1873472,26,476,11773
1594191,26,461,8343
1893323,26,487,11121
1782703,26,523,9401
2163531,26,546,8429
1928219,26,530,4133
2027476,26,536,3374
1964008,26,532,6291
2185537,26,548,7935
2323190,26,560,7213
2060681,26,538,8829
2218446,26,552,3594
2338580,26,562,3103
2171309,26,547,10707
1411315,26,484,6092
1547488,32,518,1140
248181,2,36,1232
1068052,26,479,2513
1378344,26,477,5746
1192872,26,508,582
1221178,26,504,888
1242447,26,504,2032
1555427,32,517,2954
1555499,32,515,3651
1564454,32,520,4606
1560210,32,519,3862
2015553,26,534,11452
897371,26,390,2347
2297772,26,557,9920
2118871,26,543,5519
1952082,26,531,4990
1757022,26,522,6350
1875092,26,527,11393
2085861,26,540,8509
1812748,26,525,1439
2544573,26,544,12593
2106049,26,542,6697
2047848,26,537,5121
2143999,26,545,7272
2026109,26,535,6007
2072130,26,539,6778
1748202,26,522,2533
2299921,26,558,7444
1383670,26,401,6822
2206909,26,550,9557
1831122,26,525,11433
2335228,26,561,3376
2033849,26,536,7497
2093276,26,541,3424
1093894,26,466,3480
1956938,26,532,3221
1980232,26,533,2888
2362071,26,564,2844
904230,26,410,2206
2238861,26,553,5509
2176667,26,548,2565
2253751,26,555,3399
1439525,26,458,6802
1934909,26,495,11322
2249306,26,554,2704
1248497,26,502,2707
1221454,26,496,1539
1079405,26,472,2866
2703653,32,516,3078
1964848,26,531,9381
1757314,26,522,6517
2161933,26,546,7581
2707769,33,623,3565
2713439,33,624,347
2740518,33,628,762
2026026,26,536,2674
1849933,26,526,10114
2375090,26,564,10113
2654326,32,616,3751
2669654,32,617,5954
2733825,33,627,2957
2681763,32,618,6313
2680610,32,621,2785
2726728,33,626,4748
2672896,32,620,446
2098930,26,542,2953
1349912,26,506,4622
2024668,26,535,5191
1048983,26,478,1819
2127663,26,544,2311
2071602,26,539,6250
1955848,26,531,6256
1404173,26,507,6950
2221760,26,551,7283
2119852,26,543,6500
1559501,32,517,3778
1555496,32,515,3648
1562675,32,520,4077
1553067,32,518,2844
1550849,32,519,1501
2703333,32,516,2758
856823,26,395,674
961204,2,104,3571
30315,5,10,131
184433,13,167,118
16168,5,46,106
1287109,26,387,4819
2003253,26,534,3654
1160843,2,299,1495
944003,26,404,3729
922860,26,385,3836
2021811,26,535,3709
1793328,26,524,3399
1472031,26,474,5183
1719324,26,511,9909
2540827,26,505,14722
2520587,26,539,14607
2692618,32,621,7168
2002765,26,534,3291
2269534,26,556,182
2682654,32,621,3329
1162794,26,485,4
490977,5,103,24
21169,7,5,74
2704085,5,193,49
493220,5,101,35
1162797,26,485,7
1162801,26,485,11
20739,7,103,12
676789,5,270,116
978567,29,443,5
981323,29,453,19
983185,29,442,8
674889,5,153,4
20646,2,40,73
677305,5,285,36
977824,29,427,262
986711,29,454,292
981602,29,436,298
361623,18,239,335
979692,29,445,7
975829,29,433,13
980176,29,446,117
7406,5,117,32
976067,29,426,3
493085,5,148,4
677258,5,279,138
556691,5,276,200
700176,5,165,192
975500,29,444,59
555623,5,8,185
49923,5,10,244
1789309,26,524,5
1789312,26,524,8
14928,2,24,62
302309,2,205,29
302314,2,205,34
1152342,2,273,1811
4637,2,141,40
16934,2,32,82
18275,2,51,70
10578,2,51,50
24865,2,86,100
20622,2,86,70
6526,2,47,50
15260,2,47,58
16786,2,44,84
15685,2,44,76
15686,2,44,77
21714,2,52,91
20673,2,22,90
16928,2,54,82
142548,2,34,681
971163,2,180,2400
19616,2,149,87
19620,2,149,91
19881,2,51,86
532250,2,180,1121
193481,2,170,29
1126256,2,273,1666
1154225,2,129,3963
442781,2,207,1122
724014,2,135,3227
754503,2,206,2653
697783,5,285,277
736758,2,175,1956
970846,2,285,1131
993374,26,459,85
965196,2,131,3592
145245,2,131,666
312311,2,131,1495
317014,2,90,1483
375344,2,47,1767
349302,2,85,1666
365438,2,58,1772
1098449,26,483,3535
1004613,26,480,74
538245,5,101,170
616858,2,173,1827
1041580,26,467,1666
1824743,26,467,11181
1043714,26,467,2050
103591,5,22,59
1351471,26,505,4806
1159661,2,70,3929
1955923,26,531,6331
1955075,26,531,6108
1925947,26,497,10485
1712579,26,505,9908
2232437,26,552,11210
2455593,26,478,12488
2138221,26,544,9244
1801101,26,461,10793
2512990,26,489,13885
682205,2,13,2995
634888,2,274,770
2136337,26,544,7985
2291987,26,558,3760
1496997,26,500,6399
1264310,26,500,3270
1448310,26,508,6337
1437720,26,508,5872
1183082,26,508,292
1183058,26,508,268
1268951,26,508,3411
2141667,26,545,5565
2136105,26,545,2878
2133919,26,545,1942
343414,2,70,1609
2094892,26,542,915
411515,2,225,714
135162,2,104,639
107238,2,59,480
1407952,26,484,5104
2041819,26,537,467
1167107,26,489,317
1907144,26,490,10564
1417775,26,499,6177
2206926,26,550,9574
853960,26,395,436
1198688,26,504,398
865662,26,390,638
848024,26,406,375
859537,26,403,638
815170,2,313,852
1877342,26,528,18
1908385,26,490,10805
2591179,26,490,14074
1891318,26,528,8617
2291846,26,557,6869
1088721,26,459,3432
1305722,26,457,4807
1538171,26,394,7323
2003444,26,511,11470
1868019,26,481,10447
926552,26,387,3528
1885475,26,528,6275
2295126,26,558,4524
1856173,26,478,10103
1883953,26,528,5128
2330050,26,562,448
327260,2,195,194
1632945,26,509,8097
1618944,26,480,8346
1644965,26,507,8617
881020,26,396,1246
2130044,26,544,4067
1856890,26,527,1446
1211574,26,495,909
1313725,26,468,4185
1452943,26,489,7345
830082,26,383,1683
1099653,26,462,3614
2286889,26,558,1787
1821491,26,525,7305
2136056,26,545,2829
1096383,26,480,3219
1556442,32,520,2469
2366933,26,563,7831
2572246,26,521,13766
2190621,26,549,7019
2144073,26,545,7346
2437040,26,396,12185
1884099,26,528,5274
2074065,26,539,8713
2674995,32,621,670
191889,13,169,105
2029378,26,535,7401
2086566,26,540,9214
1485468,26,500,5245
2605079,26,468,13349
1567838,26,387,7990
148132,2,156,276
853951,26,395,427
855042,26,393,643
1036714,26,482,800
837111,26,394,87
476040,2,229,1188
843090,26,411,191
1177764,26,507,224
99105,2,18,447
2129704,26,544,3727
36922,2,112,146
1000007,26,459,468
1812451,26,525,1142
1273070,26,508,3655
1184769,26,506,729
291811,2,81,1411
2270919,26,556,1567
1179855,26,503,190
630498,2,176,1587
2090978,26,541,1626
1050072,26,479,1408
1175756,26,511,91
832828,26,387,304
1180720,26,505,180
2199730,26,550,2378
43007,2,46,198
1208772,26,494,982
1019078,26,462,914
839177,26,389,778
1245853,26,513,1813
1830983,26,525,11294
1653049,26,502,8701
2083022,26,540,5670
1901848,26,529,2394
2098628,26,542,2776
2281589,26,557,237
1188937,26,506,897
1791140,26,524,1461
1943512,26,531,173
273799,2,116,1354
2113745,26,543,393
1232670,26,513,1130
1745662,26,522,368
2306729,26,559,1377
2307899,26,559,2547
912151,26,401,2752
2115146,26,543,1794
1950277,26,532,561
660699,2,261,913
1043230,26,467,1941
856466,26,399,1192
2069832,26,539,4480
2061712,26,537,11110
2714910,33,624,1818
2732328,33,627,1460
2705459,33,623,1255
2744245,33,628,4489
2722963,33,626,983
2480850,26,534,13745
2108688,26,542,8586
2533444,26,469,13339
2608754,26,397,13524
2596324,26,460,14969
1062575,26,481,2286
2021240,26,535,3138
991707,26,456,793
1095913,26,477,3374
1187580,26,493,540
1080860,26,465,3571
1207718,26,497,928
1723945,26,521,656
1807972,26,459,11414
1023921,26,473,632
2680244,32,621,2544
2159619,26,547,3767
1893883,26,528,10182
2663022,32,617,2322
2653483,32,616,2908
2683011,32,620,4186
2066032,26,539,680
1006891,26,478,352
2173561,26,548,209
2269753,26,556,401
1181902,26,510,487
2331667,26,562,940
860809,26,389,1285
1223048,26,505,1758
1249421,26,489,2381
1268006,26,488,2966
901435,26,407,2661
1945030,26,531,1566
2330553,26,561,701
1198189,26,509,1274
2128036,26,544,2684
2151595,26,546,2118
1257547,26,490,3257
1578455,26,411,7857
1073092,26,476,2928
903100,26,396,2201
1470627,26,476,5029
995426,26,457,1387
2288770,26,558,3043
1195530,26,499,865
1999913,26,534,1439
2046627,26,538,775
1782601,26,523,9299
1847342,26,475,11024
1961258,26,501,10791
1025307,26,463,1018
1196546,26,491,1006
846819,26,394,670
2311064,26,560,1462
1017738,26,468,699
1615658,26,491,7560
1324778,26,481,4738
2310705,26,560,1103
1070634,26,468,2595
1039121,26,478,1582
1946276,26,531,2561
1227722,26,488,2307
2307748,26,559,2396
2309995,26,559,4143
2240599,26,553,7247
1748524,26,522,2730
604576,2,246,1172
1018553,26,474,1014
59347,2,141,267
2088724,26,540,11372
2367107,26,563,7880
1508577,26,455,5104
2359034,26,564,682
2213961,26,551,3484
1859056,26,527,2612
1429716,26,462,5743
1434098,26,462,5875
1814309,26,525,2875
2518497,26,489,14517
1213409,26,506,1994
1259181,26,495,2891
1694244,26,481,9680
1777931,26,407,10756
1553503,32,519,2155
1555385,32,517,2912
1556606,32,515,3758
1555953,32,520,2355
1871750,26,478,11302
1050143,26,479,1479
907256,26,399,2732
2045221,26,537,3619
2287894,26,558,2542
2311784,26,559,4682
2029172,26,535,7195
1319113,26,473,4323
1553718,32,518,3120
1559874,32,519,3526
1553154,32,520,1681
1547086,32,517,1863
1563346,32,515,4873
2703992,32,516,3417
1687213,26,469,9767
1257819,26,508,3029
2218624,26,552,3772
2281082,26,556,11730
2216797,26,551,4945
2699705,32,618,9880
2046784,26,537,4557
1101645,26,479,3856
1074849,26,479,2935
1297041,26,399,4751
1922857,26,530,1023
2383236,26,565,5884
1784300,26,456,11622
1805644,26,461,11461
1446020,26,461,6797
540476,7,277,145
2060239,26,537,10387
342444,2,201,413
1176540,26,508,125
2393238,29,585,21
2649116,28,606,47
975941,29,430,1
1546493,32,519,645
1543595,32,518,372
1546128,32,520,280
1542498,32,517,525
1541318,32,515,720
2703129,32,516,2554
2739693,33,627,8825
2658494,32,616,7919
2687611,32,620,5536
2665875,32,617,4300
2675235,32,621,785
2666748,32,618,1548
1966643,26,532,6801
1327678,26,483,4888
1083109,26,469,2945
1303751,26,460,4086
1529267,26,397,7419
979689,29,445,4
7210,5,73,4
772551,2,235,2611
668013,2,235,2234
2083109,26,540,5757
958729,2,235,2843
2345776,26,561,9924
1816019,26,525,4210
1553175,32,520,1702
1562195,32,517,4347
1564615,32,518,4767
1552451,32,519,1978
1542031,32,515,1183
179010,6,114,704
181096,6,59,670
235558,6,39,1027
178229,6,113,628
239721,6,25,1150
229723,6,30,822
226439,6,7,798
90537,6,105,409
243753,6,139,1272
235774,6,22,933
921973,26,386,3574
1379651,26,401,6678
480604,2,235,1219
627152,2,235,2103
715967,2,202,2582
2701126,32,516,551
1950709,26,532,993
1036397,26,483,608
1020995,26,469,706
1000361,26,460,572
863452,26,397,678
2505188,26,400,14583
2100829,26,542,4352
2695826,32,620,8751
281505,14,181,778
276068,14,179,531
280045,14,180,718
283311,14,176,744
278542,14,18,360
266254,14,182,362
274741,14,183,579
283516,14,178,724
274457,14,177,520
277511,14,175,604
2237521,26,553,4169
2688221,32,621,5396
2656450,32,616,5875
2662458,32,617,1883
2682181,32,618,6606
572243,2,96,2543
755186,2,235,2393
686628,5,277,181
567309,5,5,285
149758,2,76,710
161748,2,88,777
956759,2,109,3549
2359276,26,564,924
608996,2,245,1802
768307,25,347,257
54935,5,117,272
491759,5,103,47
1828210,26,525,9898
1818344,26,525,5409
1821858,26,525,7547
1824208,26,525,8397
1826524,26,525,9337
1828737,26,525,10425
1824506,26,525,8570
1813847,26,525,2413
1828197,26,525,9885
612116,2,35,2645
1194633,26,509,1218
1986343,26,510,10748
1337339,26,493,4799
1820011,26,525,6825
1046297,26,470,1758
1995387,26,507,11789
2202104,26,550,4752
2592975,26,490,14245
2197320,26,549,11968
1509114,26,455,5141
1438718,26,387,6120
1565599,26,396,7501
1539504,26,481,7406
1478983,26,465,5760
1726132,26,521,2593
1013207,26,457,3418
1516303,26,493,6205
2168619,26,547,8642
2001830,26,534,2606
1805814,26,524,9631
1415758,26,508,5035
1655516,26,496,8918
2098591,26,541,6489
1412777,26,458,5054
304078,2,65,1454
1465650,26,502,5427
513738,21,264,177
501564,21,270,191
501046,21,266,44
502330,21,260,129
498596,21,258,121
504965,21,263,328
295540,15,197,177
300158,15,192,42
287479,15,189,107
291313,15,191,138
297869,15,187,148
292628,15,184,153
298564,15,186,116
297657,15,185,145
287657,15,188,158
286196,15,190,117
294885,15,193,195
290237,15,195,151
288273,15,194,138
293365,15,196,144
296146,15,198,25
519297,21,267,377
866359,26,399,1460
849973,26,410,824
880119,26,395,1470
865110,26,408,1211
869862,26,412,838
869246,26,406,1472
855629,26,394,1105
852366,26,406,592
899602,26,404,2453
857591,26,403,442
859405,26,392,881
861649,26,402,750
848289,26,409,390
846628,26,393,479
839563,26,408,39
839796,26,390,397
857442,26,404,918
986452,29,450,283
982242,29,451,314
1077530,26,482,2741
867161,26,402,1137
907777,26,403,2378
843976,26,410,327
983918,29,443,492
975323,29,425,7
975911,29,433,95
1092862,26,472,3448
981585,29,436,281
982766,29,439,214
642533,21,272,44
509000,21,269,129
505988,21,273,163
872574,26,384,2800
978764,29,444,202
984245,29,445,320
977019,29,438,80
983487,29,454,186
982554,29,440,251
976869,29,435,180
984385,29,447,86
980130,29,446,71
985642,29,452,222
976744,29,431,180
975126,29,427,60
983591,29,453,165
1062494,26,466,1830
976187,29,426,123
977996,29,429,184
976675,29,430,235
984063,29,442,137
980688,29,441,131
979604,29,437,293
986226,29,434,182
979103,29,449,41
1098059,26,477,3520
1078021,26,460,2857
845686,26,407,412
996021,26,460,357
1030523,26,477,859
844221,26,399,572
847634,26,407,860
1050504,26,466,1590
988432,26,455,18
1268980,26,508,3440
873723,26,390,1074
1203733,26,490,1193
1261327,26,493,3287
832180,26,385,406
1247497,26,490,2832
1003198,26,465,159
1205456,26,494,541
1098397,26,472,3733
829757,26,384,858
866333,26,399,1434
1227387,26,494,1597
1069555,26,479,2766
1000554,26,458,2140
1086755,26,460,3216
1175303,26,499,13
880201,26,402,1302
1000055,26,458,1891
1255709,26,499,3294
989572,26,455,908
909394,26,394,2745
876033,26,412,1134
835467,26,388,693
857863,26,395,839
851999,26,409,600
1009145,26,459,1106
999957,26,459,418
1005449,26,459,660
1046920,26,471,1256
1082628,26,471,2464
1032064,26,470,1025
1039835,26,465,1671
1043662,26,470,1748
930596,26,395,3447
1213403,26,506,1988
1206834,26,503,1169
1044655,26,473,1366
1075795,26,461,2256
1220225,26,504,810
1221725,26,504,1060
1351978,26,508,4563
876237,26,395,1338
1178914,26,500,374
1205819,26,500,1404
833199,26,385,800
1001539,26,461,375
1004385,26,461,471
1175661,26,505,121
1180680,26,505,140
1180779,26,505,239
1188720,26,505,930
1181667,26,505,252
1184205,26,505,540
1208937,26,505,1272
1184174,26,505,509
1186009,26,505,719
1186265,26,505,850
1074285,26,471,2121
1068191,26,466,1902
1015599,26,466,560
899029,26,402,2255
1049585,26,471,1421
1517925,26,493,6827
1304109,26,460,4194
867164,26,402,1140
1205515,26,494,600
1238642,26,494,1977
1195967,26,494,302
833244,26,385,845
1195170,26,505,1130
1181692,26,505,277
19923,5,127,105
1181703,26,505,288
1208966,26,505,1301
1208979,26,505,1314
1188745,26,505,955
1185987,26,505,697
1195290,26,505,1250
1186249,26,505,834
1186195,26,505,780
1188698,26,505,908
1175589,26,505,49
1019168,26,473,254
1010294,26,472,130
1179866,26,503,201
1023105,26,473,566
1179861,26,503,196
1205045,26,499,1380
1223935,26,499,2145
1194828,26,490,1038
1062981,26,465,2817
1216315,26,490,1400
1022817,26,460,1528
1060229,26,460,2315
1239411,26,490,2496
1432043,26,499,6945
1219976,26,507,2186
1178280,26,507,490
1220000,26,507,2210
1586156,26,460,7933
1075606,26,466,2192
974671,31,419,70
2103006,26,542,5654
2214296,26,551,3819
2131758,26,545,781
2024590,26,535,5113
2284122,26,557,2270
1881424,26,528,2849
1881678,26,528,3103
2216861,26,551,5009
2216258,26,551,4531
927627,26,401,3228
1909695,26,490,11115
2283840,26,557,2238
2285227,26,557,3125
2072596,26,539,7244
1882374,26,528,3674
2211813,26,551,2211
2216955,26,551,5103
1610348,26,477,8000
927278,26,405,3004
1441133,26,405,6410
1579430,26,405,8082
859750,26,411,1101
1303140,26,459,4100
1511230,26,459,5007
1527374,26,459,5776
1679276,26,461,9322
1086908,26,461,3244
2238995,26,553,5643
2233999,26,553,647
2237903,26,553,4551
1578111,26,411,7638
1901147,26,529,1818
2210582,26,551,1105
2212352,26,551,2750
2215278,26,551,4176
2227977,26,551,10125
2219056,26,551,5704
2116330,26,543,2978
2115277,26,543,1925
2116072,26,543,2720
1314569,26,472,4279
1087918,26,472,3004
1092914,26,472,3500
1185520,26,503,480
1207120,26,503,1330
1819652,26,525,6466
1814126,26,525,2692
1814443,26,525,3009
1538156,26,394,7308
1268427,26,489,3512
1513592,26,493,5744
1542261,32,518,38
1545736,32,519,388
1541819,32,517,471
1541238,32,515,640
1324305,26,481,4515
1096240,26,484,3576
1224334,26,506,2669
1210576,26,506,1536
1391119,26,477,6521
1610095,26,481,7997
1085931,26,481,3142
1620963,26,496,7740
1203330,26,496,790
1226961,26,496,1921
1339150,26,496,4110
1479347,26,496,5999
2222167,26,551,7565
2210226,26,551,749
1039393,26,473,979
1055783,26,473,1994
1023154,26,473,615
1044571,26,473,1282
1067694,26,473,2280
1039632,26,473,1093
1051030,26,472,1741
1091487,26,472,3323
1192494,26,503,954
1207078,26,503,1288
1070533,26,472,2619
1212320,26,503,1530
1207053,26,503,1263
1312465,26,465,4800
2309799,26,559,3947
2107976,26,542,7999
2110115,26,542,9888
2393207,29,580,115
1077565,26,478,3276
974333,31,414,72
2391736,29,576,141
2395516,29,570,177
2394656,29,585,316
2397111,29,577,398
2394287,29,583,320
2392409,29,573,191
2390158,29,566,58
2390269,29,575,170
1188805,26,496,515
2701266,32,516,691
1711746,26,505,9700
1187722,26,502,682
627327,22,280,106
777306,25,365,93
1722860,25,364,75
775462,25,356,74
774163,25,354,75
768288,25,352,138
770055,25,333,180
767965,25,335,65
768133,25,340,133
767216,25,337,41
767874,25,348,99
766720,25,349,95
770764,25,345,214
767578,25,347,203
781657,2,287,505
136095,2,96,650
141233,5,96,229
27865,2,96,109
747371,2,287,333
102544,4,96,44
533529,7,96,69
528991,7,277,42
591573,7,127,140
770999,7,332,124
642295,7,285,89
525595,7,131,81
535772,7,276,40
658716,7,15,139
531308,7,13,115
542938,7,35,228
540080,7,186,60
528156,7,44,7
22392,7,5,149
18789,7,20,20
19009,7,40,42
16561,7,101,29
15844,7,70,29
20809,7,103,82
18539,7,117,55
22003,7,137,45
21838,7,36,57
17784,5,47,106
162147,11,151,103
172056,11,152,95
162921,11,26,91
248902,11,104,18
161473,11,12,57
161872,11,93,71
255460,11,70,142
249545,11,123,58
246374,11,83,100
247578,11,140,22
163529,11,153,69
718900,11,16,67
322981,11,159,99
166377,11,46,104
169726,11,47,153
173235,11,17,185
258811,11,5,191
252541,11,148,204
254774,11,71,244
258969,11,91,208
2648434,28,605,58
29102,8,72,7
12674,4,7,15
63336,2,91,296
563105,2,108,2500
225851,2,72,1100
719854,2,309,118
159414,2,7,760
76686,2,91,356
96170,2,108,452
46999,2,72,185
713959,2,309,80
22902,2,7,84
103455,5,91,71
491429,5,72,42
9324,5,108,84
30406,5,7,147
606,6,113,1
66446,6,59,125
87009,6,22,310
77855,6,139,176
65844,6,105,108
64702,6,114,118
64982,6,7,119
177881,6,30,575
76145,6,39,221
62803,6,25,109
574623,5,102,132
369896,2,186,351
95643,2,131,441
128077,2,70,613
90574,2,44,412
500828,2,168,1421
76851,2,137,368
86942,2,24,407
82902,2,38,381
150865,2,37,715
63971,2,30,300
38946,2,25,150
31198,2,34,121
137001,2,33,631
48982,2,9,225
65410,2,32,300
515237,2,8,2277
73250,2,2,323
189475,2,1,919
32629,2,15,131
64497,2,10,296
96957,2,35,446
720934,2,305,124
39678,2,3,162
374671,2,225,499
689961,2,285,139
720236,2,297,118
390123,2,189,399
67884,2,6,319
112021,2,40,505
259586,2,4,1250
25456,2,122,103
50926,2,127,215
39578,2,20,165
720654,2,294,124
737291,2,36,3299
784647,2,277,888
503875,2,276,80
792162,2,332,321
548750,2,278,77
786952,2,308,447
355157,2,232,256
560449,2,274,425
73158,2,13,316
307651,2,179,198
50669,2,101,191
38238,2,103,149
67059,2,5,306
33984,2,117,140
224658,2,164,238
685529,2,310,44
2112087,26,542,11110
2138272,26,545,3670
1793804,26,524,3750
2200653,26,550,3301
2203763,26,550,6411
1805172,26,524,9114
1792685,26,524,2881
2068796,26,539,3444
1213096,26,506,1806
1188934,26,506,894
1488471,26,496,6498
2431460,26,494,14730
2056402,26,538,5925
2006050,26,534,5451
2136964,26,545,3362
2133344,26,545,1617
2098878,26,542,2901
2073480,26,539,8128
2071081,26,539,5729
2074718,26,539,9366
2067576,26,539,2224
2281997,26,557,645
2282354,26,557,1002
2282012,26,557,660
2284931,26,557,2829
2284996,26,557,2894
2283722,26,557,2120
2286173,26,558,1446
2286746,26,558,1644
2288414,26,558,2812
2291967,26,558,3740
2295206,26,558,4604
896311,26,397,1912
1037174,26,469,1385
2650896,32,616,321
2662554,32,617,1979
2664625,32,618,675
2672936,32,620,486
2675218,32,621,768
992865,26,455,1951
1224002,26,499,2212
1954047,26,505,11080
1220519,26,505,1729
1244880,26,505,2840
1257540,26,505,3375
1283500,26,387,4210
1439079,26,387,6231
1453658,26,387,7060
1454443,26,387,7345
1833679,26,526,365
1834127,26,526,813
1835086,26,526,1772
1835256,26,526,1942
1835980,26,526,2541
1417745,26,499,6147
1242668,26,499,3003
1408721,26,499,5123
2273307,26,556,3955
2275200,26,556,5848
873091,26,408,1567
1731878,26,521,5089
1149036,2,179,2739
1134302,2,247,2369
616252,2,247,1165
752196,2,276,989
553488,2,164,1581
1139544,2,292,1304
1159651,2,220,3520
712041,2,286,207
570968,2,164,1713
623570,2,164,1950
517164,2,175,1074
517161,2,175,1071
146051,2,30,684
337361,2,175,349
316129,2,175,224
334064,2,206,361
87543,2,33,412
931879,26,384,3980
881948,26,404,1674
602500,2,249,1219
628155,2,206,2328
341629,2,124,1600
585447,2,124,2603
196497,2,124,921
1133102,2,249,2333
248958,11,104,74
961205,2,104,3572
1140617,2,104,3887
517160,2,175,1070
1153292,2,319,1414
389549,2,122,1825
198872,13,172,285
950474,2,216,3077
597906,2,12,2688
101623,5,33,56
2340902,26,561,7675
2340306,26,561,7204
1058250,26,484,1586
1176090,26,511,175
995994,26,460,330
527393,2,175,1086
112113,5,30,114
63528,2,30,289
111260,5,33,116
288193,2,104,1378
256019,11,104,210
576674,5,276,240
968027,2,313,1117
517150,2,175,1060
1084904,26,483,3115
1956794,26,532,3077
1758508,26,397,11210
1063499,26,469,2085
1800443,26,460,10761
2704584,33,623,380
2722506,33,626,526
2713412,33,624,320
2731272,33,627,404
2740101,33,628,345
2740277,33,628,521
2704920,33,623,716
2713746,33,624,654
2701858,32,516,1283
767479,25,349,129
767478,25,349,128
766735,25,349,110
2662265,32,617,1690
2668059,32,618,2359
2657877,32,616,7302
2678189,32,620,2614
1902201,26,490,10121
1362540,26,407,5942
2740288,33,628,532
749411,2,205,2702
529788,2,205,1888
683567,2,205,2515
631521,2,205,2350
695783,2,205,2541
558946,2,205,1967
961134,2,205,3085
1143001,2,205,3348
628115,2,205,2314
525210,2,205,1861
668929,2,205,2458
342697,2,86,1607
315918,2,86,1442
1666103,26,397,9011
2609774,26,397,13669
1574975,26,397,7877
2659684,32,616,9109
1186028,26,505,738
869485,26,405,711
1857061,26,477,10116
1917970,26,529,10261
1932384,26,497,11046
2197545,26,550,193
2069953,26,539,4601
1574287,26,387,8939
2052823,26,538,4096
2046067,26,537,4215
2300216,26,558,7614
2318891,26,560,4789
843780,26,402,131
2077813,26,540,461
529735,2,192,1015
814680,2,288,898
643182,2,220,2389
869156,26,406,1382
1043874,26,474,1710
886102,26,400,1953
1051311,26,480,1897
1772503,26,523,3204
1225741,26,488,2201
1014447,26,461,1158
1943726,26,531,387
639847,2,277,381
2233634,26,553,282
2136114,26,545,2887
2098203,26,542,2476
1856539,26,527,1095
858579,26,405,305
1234902,26,489,2362
2649129,28,606,60
1180542,26,510,252
389127,2,59,1784
2224132,26,552,5530
2320830,26,559,9853
2517475,26,539,13745
248737,2,129,1238
113146,2,63,517
762750,2,308,309
757125,2,310,259
1023314,26,484,525
1052954,26,467,2540
1066296,26,459,2632
94643,2,66,431
2099077,26,542,3100
2100157,26,542,3805
894092,26,402,1943
2199822,26,550,2470
347369,2,189,290
916251,26,401,2977
2731290,33,627,422
2740219,33,628,463
2723222,33,626,1242
2714179,33,624,1087
581321,2,168,1716
2704367,33,623,163
962857,2,168,2755
1901239,26,529,1910
1046960,26,471,1296
2079928,26,540,2576
2198990,26,550,1638
